Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-08-07,Credit Risk Assessment Tool,Banking Solutions,Asia Pacific,Australia,Sydney,224062,280549,Online,2024-Q3,2024-08
2024-08-08,Wealth Management Platform,Investment Services,North America,United States,San Jose,321882,328015,Mobile App,2024-Q3,2024-08
2024-08-08,Compliance Management Software,Investment Services,North America,Canada,Montreal,276136,357204,Retail,2024-Q3,2024-08
2024-08-08,Wealth Management Platform,Risk Management,Europe,France,Lille,371256,263474,Retail,2024-Q3,2024-08
2024-08-08,Credit Risk Assessment Tool,Risk Management,North America,United States,Houston,220391,258573,Mobile App,2024-Q3,2024-08
2024-08-08,Wealth Management Platform,Insurance Products,Asia Pacific,Japan,Sapporo,107080,99627,Wholesale,2024-Q3,2024-08
2024-08-09,Digital Wallet Solution,Banking Solutions,Asia Pacific,Japan,Kobe,261917,203606,Retail,2024-Q3,2024-08
2024-08-09,Digital Banking Platform,Investment Services,North America,Canada,Quebec City,269351,357386,Mobile App,2024-Q3,2024-08
2024-08-10,Wealth Management Platform,Banking Solutions,North America,Canada,Toronto,553869,606121,Direct Sales,2024-Q3,2024-08
2024-08-10,Retirement Planning Service,Insurance Products,Asia Pacific,Australia,Sydney,205637,149143,Online,2024-Q3,2024-08
2024-08-10,Investment Portfolio Management,Insurance Products,North America,Canada,Montreal,289293,237517,Wholesale,2024-Q3,2024-08
2024-08-10,Investment Portfolio Management,Investment Services,Europe,United Kingdom,Manchester,163271,126566,Wholesale,2024-Q3,2024-08
2024-08-11,Credit Risk Assessment Tool,Investment Services,Asia Pacific,Australia,Newcastle,155342,206175,Wholesale,2024-Q3,2024-08
2024-08-11,Payment Gateway Service,Banking Solutions,Asia Pacific,Japan,Saitama,184669,175272,Wholesale,2024-Q3,2024-08
2024-08-11,Mobile Banking App,Insurance Products,Europe,France,Marseille,202159,172615,Direct Sales,2024-Q3,2024-08
2024-08-11,Retirement Planning Service,Banking Solutions,Asia Pacific,Singapore,East,178769,235800,Retail,2024-Q3,2024-08
2024-08-12,Mobile Banking App,Investment Services,North America,Canada,Quebec City,328837,434068,Mobile App,2024-Q3,2024-08
2024-08-12,Wealth Management Platform,Investment Services,Asia Pacific,Singapore,Central,154052,201547,Retail,2024-Q3,2024-08
2024-08-12,Payment Gateway Service,Investment Services,Europe,United Kingdom,Manchester,270050,246356,Direct Sales,2024-Q3,2024-08
2024-08-12,Compliance Management Software,Payment Processing,Europe,France,Montpellier,195445,241509,Partner,2024-Q3,2024-08
2024-08-12,Fraud Detection System,Investment Services,North America,Mexico,Juárez,438214,561065,Direct Sales,2024-Q3,2024-08
2024-08-12,Financial Planning Software,Banking Solutions,Europe,Germany,Berlin,256909,345200,Direct Sales,2024-Q3,2024-08
2024-08-12,Financial Planning Software,Banking Solutions,Asia Pacific,Australia,Perth,283418,296918,Direct Sales,2024-Q3,2024-08
2024-08-12,Retirement Planning Service,Risk Management,Europe,Germany,Düsseldorf,405486,288428,Retail,2024-Q3,2024-08
2024-08-12,Trading Analytics Tool,Payment Processing,Asia Pacific,Japan,Kyoto,272649,215666,Direct Sales,2024-Q3,2024-08
2024-08-13,Retirement Planning Service,Payment Processing,Asia Pacific,Australia,Wollongong,414608,496766,Retail,2024-Q3,2024-08
2024-08-14,Retirement Planning Service,Investment Services,Asia Pacific,Japan,Kawasaki,442906,545009,Direct Sales,2024-Q3,2024-08
2024-08-15,Trading Analytics Tool,Insurance Products,North America,Canada,Calgary,177110,191889,Mobile App,2024-Q3,2024-08
2024-08-15,Digital Wallet Solution,Risk Management,Asia Pacific,Japan,Kawasaki,195855,195767,Mobile App,2024-Q3,2024-08
2024-08-15,Digital Wallet Solution,Banking Solutions,Europe,United Kingdom,Glasgow,264108,321725,Online,2024-Q3,2024-08
2024-08-16,Payment Gateway Service,Payment Processing,North America,United States,San Jose,249447,333190,Online,2024-Q3,2024-08
2024-08-16,Wealth Management Platform,Payment Processing,Asia Pacific,Japan,Sapporo,293737,331032,Wholesale,2024-Q3,2024-08
2024-08-16,Wealth Management Platform,Risk Management,Asia Pacific,Australia,Gold Coast,253173,342800,Online,2024-Q3,2024-08
2024-08-17,Payment Gateway Service,Risk Management,Europe,Germany,Düsseldorf,323025,239054,Partner,2024-Q3,2024-08
2024-08-17,Payment Gateway Service,Insurance Products,Asia Pacific,Singapore,North,302678,367189,Wholesale,2024-Q3,2024-08
2024-08-18,Financial Planning Software,Insurance Products,Europe,Germany,Dortmund,215416,208592,Wholesale,2024-Q3,2024-08
2024-08-18,Credit Risk Assessment Tool,Banking Solutions,North America,Canada,Vancouver,381329,478875,Partner,2024-Q3,2024-08
2024-08-18,Credit Risk Assessment Tool,Payment Processing,North America,United States,Philadelphia,203175,250427,Wholesale,2024-Q3,2024-08
2024-08-18,Wealth Management Platform,Banking Solutions,Asia Pacific,Singapore,Northeast,212770,155506,Direct Sales,2024-Q3,2024-08
2024-08-18,Credit Risk Assessment Tool,Investment Services,North America,United States,New York,208261,161850,Online,2024-Q3,2024-08
2024-08-18,Life Insurance Policy,Insurance Products,Europe,United Kingdom,Sheffield,144422,153519,Online,2024-Q3,2024-08
2024-08-18,Compliance Management Software,Investment Services,Asia Pacific,Australia,Canberra,104531,121705,Wholesale,2024-Q3,2024-08
2024-08-19,Mobile Banking App,Insurance Products,Asia Pacific,Singapore,North,437935,515957,Direct Sales,2024-Q3,2024-08
2024-08-19,Compliance Management Software,Investment Services,Europe,France,Marseille,521957,474252,Direct Sales,2024-Q3,2024-08
2024-08-19,Property Insurance Package,Payment Processing,Asia Pacific,Australia,Adelaide,201943,201713,Partner,2024-Q3,2024-08
2024-08-19,Life Insurance Policy,Risk Management,Asia Pacific,Singapore,West,508179,373747,Direct Sales,2024-Q3,2024-08
2024-08-19,Fraud Detection System,Insurance Products,Asia Pacific,Singapore,Central,243154,263489,Wholesale,2024-Q3,2024-08
2024-08-19,Fraud Detection System,Banking Solutions,Europe,United Kingdom,Edinburgh,249982,289409,Mobile App,2024-Q3,2024-08
2024-08-19,Life Insurance Policy,Risk Management,Asia Pacific,Japan,Kobe,211991,226374,Mobile App,2024-Q3,2024-08
2024-08-20,Compliance Management Software,Banking Solutions,Asia Pacific,Japan,Nagoya,353005,420138,Online,2024-Q3,2024-08
2024-08-20,Digital Banking Platform,Payment Processing,Europe,Germany,Leipzig,256767,234800,Wholesale,2024-Q3,2024-08
2024-08-20,Trading Analytics Tool,Payment Processing,Asia Pacific,Australia,Gold Coast,243287,199411,Partner,2024-Q3,2024-08
2024-08-20,Compliance Management Software,Banking Solutions,Asia Pacific,Japan,Saitama,219493,176675,Online,2024-Q3,2024-08
2024-08-21,Credit Risk Assessment Tool,Insurance Products,Asia Pacific,Singapore,North,348201,311072,Direct Sales,2024-Q3,2024-08
2024-08-21,Trading Analytics Tool,Risk Management,Europe,Germany,Munich,196587,159458,Partner,2024-Q3,2024-08
2024-08-21,Trading Analytics Tool,Risk Management,North America,Canada,Edmonton,401968,357465,Partner,2024-Q3,2024-08
2024-08-23,Retirement Planning Service,Banking Solutions,Europe,Germany,Munich,227226,309795,Partner,2024-Q3,2024-08
2024-08-23,Trading Analytics Tool,Insurance Products,North America,United States,Los Angeles,292311,206741,Partner,2024-Q3,2024-08
2024-08-24,Compliance Management Software,Banking Solutions,Europe,Germany,Frankfurt,113317,90460,Wholesale,2024-Q3,2024-08
2024-08-25,Trading Analytics Tool,Banking Solutions,Europe,United Kingdom,Leeds,264526,266439,Wholesale,2024-Q3,2024-08
2024-08-26,Investment Portfolio Management,Risk Management,Europe,France,Strasbourg,385981,338949,Online,2024-Q3,2024-08
2024-08-26,Digital Wallet Solution,Payment Processing,North America,United States,Chicago,293079,273497,Wholesale,2024-Q3,2024-08
2024-08-26,Digital Wallet Solution,Banking Solutions,Europe,United Kingdom,Manchester,444448,375469,Retail,2024-Q3,2024-08
2024-08-26,Retirement Planning Service,Insurance Products,Asia Pacific,Australia,Melbourne,379273,489968,Direct Sales,2024-Q3,2024-08
2024-08-26,Digital Banking Platform,Risk Management,Europe,France,Nantes,461459,480795,Direct Sales,2024-Q3,2024-08
2024-08-26,Fraud Detection System,Banking Solutions,Europe,Germany,Berlin,184140,223459,Online,2024-Q3,2024-08
2024-08-27,Trading Analytics Tool,Banking Solutions,Europe,United Kingdom,Bristol,409038,299507,Online,2024-Q3,2024-08
2024-08-27,Digital Banking Platform,Payment Processing,Europe,Germany,Essen,311663,392103,Direct Sales,2024-Q3,2024-08
2024-08-27,Compliance Management Software,Payment Processing,North America,Canada,Mississauga,202681,213935,Wholesale,2024-Q3,2024-08
2024-08-27,Digital Banking Platform,Banking Solutions,North America,United States,Dallas,371453,307638,Mobile App,2024-Q3,2024-08
2024-08-27,Auto Insurance Coverage,Risk Management,Asia Pacific,Singapore,Northeast,331243,256945,Direct Sales,2024-Q3,2024-08
2024-08-28,Mobile Banking App,Risk Management,North America,United States,New York,677024,625003,Direct Sales,2024-Q3,2024-08
2024-08-28,Wealth Management Platform,Payment Processing,Europe,Germany,Hamburg,192322,245845,Mobile App,2024-Q3,2024-08
2024-08-28,Mobile Banking App,Insurance Products,North America,United States,Houston,313518,415355,Online,2024-Q3,2024-08
2024-08-28,Property Insurance Package,Payment Processing,Europe,United Kingdom,Bristol,165256,230802,Mobile App,2024-Q3,2024-08
2024-08-28,Auto Insurance Coverage,Investment Services,Asia Pacific,Singapore,East,235980,214164,Partner,2024-Q3,2024-08
2024-09-01,Fraud Detection System,Risk Management,North America,Mexico,Mexico City,165650,216236,Mobile App,2024-Q3,2024-09
2024-09-01,Compliance Management Software,Banking Solutions,North America,United States,San Jose,284419,278345,Mobile App,2024-Q3,2024-09
2024-09-01,Life Insurance Policy,Insurance Products,Asia Pacific,Japan,Tokyo,168136,126136,Mobile App,2024-Q3,2024-09
2024-09-02,Fraud Detection System,Risk Management,Europe,France,Toulouse,393871,415140,Direct Sales,2024-Q3,2024-09
2024-09-03,Wealth Management Platform,Investment Services,North America,Mexico,Guadalajara,322635,225994,Retail,2024-Q3,2024-09
2024-09-03,Retirement Planning Service,Payment Processing,Europe,United Kingdom,London,412461,302612,Direct Sales,2024-Q3,2024-09
2024-09-03,Trading Analytics Tool,Investment Services,North America,Mexico,Chihuahua,414998,418224,Partner,2024-Q3,2024-09
2024-09-04,Property Insurance Package,Insurance Products,Asia Pacific,Australia,Canberra,150435,202555,Wholesale,2024-Q3,2024-09
2024-09-04,Life Insurance Policy,Banking Solutions,Asia Pacific,Japan,Fukuoka,201089,254835,Partner,2024-Q3,2024-09
2024-09-04,Digital Wallet Solution,Payment Processing,North America,Mexico,Puebla,267684,307362,Wholesale,2024-Q3,2024-09
2024-09-05,Investment Portfolio Management,Investment Services,Asia Pacific,Singapore,North,325901,330669,Retail,2024-Q3,2024-09
2024-09-05,Life Insurance Policy,Investment Services,Europe,United Kingdom,Leeds,197138,145221,Mobile App,2024-Q3,2024-09
2024-09-05,Wealth Management Platform,Risk Management,Europe,United Kingdom,Leeds,283451,366173,Partner,2024-Q3,2024-09
2024-09-06,Payment Gateway Service,Investment Services,Asia Pacific,Singapore,West,498710,641811,Direct Sales,2024-Q3,2024-09
2024-09-06,Wealth Management Platform,Insurance Products,Europe,France,Lille,273549,308447,Direct Sales,2024-Q3,2024-09
2024-09-06,Investment Portfolio Management,Risk Management,Europe,France,Paris,187546,162849,Mobile App,2024-Q3,2024-09
2024-09-06,Mobile Banking App,Insurance Products,Europe,United Kingdom,London,541808,469452,Direct Sales,2024-Q3,2024-09
2024-09-06,Mobile Banking App,Banking Solutions,Europe,United Kingdom,Leeds,261958,310103,Retail,2024-Q3,2024-09
2024-09-07,Digital Wallet Solution,Risk Management,North America,United States,New York,372707,472626,Direct Sales,2024-Q3,2024-09
2024-09-08,Trading Analytics Tool,Risk Management,Asia Pacific,Singapore,West,118794,163830,Wholesale,2024-Q3,2024-09
2024-09-08,Fraud Detection System,Investment Services,Europe,Germany,Berlin,618951,453566,Direct Sales,2024-Q3,2024-09
2024-09-08,Compliance Management Software,Investment Services,Asia Pacific,Australia,Brisbane,320803,325608,Direct Sales,2024-Q3,2024-09
2024-09-09,Digital Banking Platform,Risk Management,Asia Pacific,Australia,Melbourne,162650,201355,Online,2024-Q3,2024-09
2024-09-09,Digital Banking Platform,Risk Management,North America,United States,Chicago,174018,224596,Wholesale,2024-Q3,2024-09
2024-09-09,Trading Analytics Tool,Risk Management,Asia Pacific,Japan,Yokohama,180275,139304,Online,2024-Q3,2024-09
2024-09-09,Wealth Management Platform,Risk Management,Asia Pacific,Japan,Saitama,316979,359972,Partner,2024-Q3,2024-09
2024-09-10,Retirement Planning Service,Insurance Products,Europe,France,Strasbourg,143191,122064,Online,2024-Q3,2024-09
2024-09-10,Digital Banking Platform,Investment Services,Europe,Germany,Stuttgart,452099,318737,Online,2024-Q3,2024-09
2024-09-10,Mobile Banking App,Banking Solutions,Europe,France,Lyon,188987,181723,Partner,2024-Q3,2024-09
2024-09-10,Trading Analytics Tool,Investment Services,North America,Mexico,Tijuana,329503,242223,Mobile App,2024-Q3,2024-09
2024-09-10,Property Insurance Package,Risk Management,Europe,Germany,Dortmund,287104,390997,Online,2024-Q3,2024-09
2024-09-10,Wealth Management Platform,Banking Solutions,North America,Mexico,León,248695,294394,Wholesale,2024-Q3,2024-09
2024-09-11,Payment Gateway Service,Risk Management,North America,United States,Dallas,245404,329240,Online,2024-Q3,2024-09
2024-09-11,Wealth Management Platform,Risk Management,North America,Canada,Toronto,359451,388046,Online,2024-Q3,2024-09
2024-09-12,Compliance Management Software,Insurance Products,Asia Pacific,Australia,Gold Coast,194724,223505,Retail,2024-Q3,2024-09
2024-09-13,Digital Banking Platform,Investment Services,Asia Pacific,Singapore,East,157187,126690,Mobile App,2024-Q3,2024-09
2024-09-13,Financial Planning Software,Investment Services,Asia Pacific,Japan,Nagoya,187269,164023,Partner,2024-Q3,2024-09
2024-09-13,Trading Analytics Tool,Insurance Products,North America,Canada,Hamilton,183465,222738,Online,2024-Q3,2024-09
2024-09-13,Fraud Detection System,Investment Services,Europe,France,Nice,249769,308318,Wholesale,2024-Q3,2024-09
2024-09-13,Wealth Management Platform,Banking Solutions,North America,Mexico,Nezahualcóyotl,149333,197466,Online,2024-Q3,2024-09
2024-09-13,Retirement Planning Service,Payment Processing,North America,United States,San Diego,261110,298811,Partner,2024-Q3,2024-09
2024-09-14,Digital Wallet Solution,Banking Solutions,Europe,France,Montpellier,207175,247227,Partner,2024-Q3,2024-09
2024-09-15,Mobile Banking App,Banking Solutions,North America,United States,San Antonio,333076,391570,Retail,2024-Q3,2024-09
2024-09-15,Wealth Management Platform,Banking Solutions,Asia Pacific,Singapore,Central,161623,152888,Partner,2024-Q3,2024-09
2024-09-15,Retirement Planning Service,Investment Services,Europe,Germany,Hamburg,340727,259577,Partner,2024-Q3,2024-09
2024-09-15,Property Insurance Package,Investment Services,Asia Pacific,Singapore,North,151914,187646,Mobile App,2024-Q3,2024-09
2024-09-16,Investment Portfolio Management,Risk Management,Asia Pacific,Singapore,West,141244,111463,Retail,2024-Q3,2024-09
2024-09-16,Mobile Banking App,Investment Services,Europe,United Kingdom,London,251266,192858,Online,2024-Q3,2024-09
2024-09-17,Property Insurance Package,Risk Management,North America,Canada,Toronto,413476,577163,Direct Sales,2024-Q3,2024-09
2024-09-17,Digital Wallet Solution,Insurance Products,Asia Pacific,Japan,Kobe,206959,222988,Wholesale,2024-Q3,2024-09
2024-09-17,Credit Risk Assessment Tool,Banking Solutions,North America,Canada,Toronto,311291,241178,Mobile App,2024-Q3,2024-09
2024-09-18,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Australia,Wollongong,212030,230206,Retail,2024-Q3,2024-09
2024-09-19,Mobile Banking App,Payment Processing,Europe,United Kingdom,Sheffield,512108,602816,Direct Sales,2024-Q3,2024-09
2024-09-19,Life Insurance Policy,Insurance Products,Asia Pacific,Australia,Newcastle,332641,249280,Retail,2024-Q3,2024-09
2024-09-19,Wealth Management Platform,Insurance Products,North America,United States,Los Angeles,248136,238036,Online,2024-Q3,2024-09
2024-09-19,Compliance Management Software,Risk Management,Europe,Germany,Berlin,163399,173800,Mobile App,2024-Q3,2024-09
2024-09-19,Financial Planning Software,Investment Services,North America,Canada,Ottawa,341634,458585,Mobile App,2024-Q3,2024-09
2024-09-19,Life Insurance Policy,Investment Services,North America,Mexico,Tijuana,200691,183766,Wholesale,2024-Q3,2024-09
2024-09-19,Auto Insurance Coverage,Banking Solutions,North America,United States,Chicago,336961,421081,Wholesale,2024-Q3,2024-09
2024-09-19,Trading Analytics Tool,Banking Solutions,Europe,Germany,Cologne,366953,305226,Direct Sales,2024-Q3,2024-09
2024-09-20,Wealth Management Platform,Banking Solutions,Asia Pacific,Japan,Kawasaki,260446,284437,Wholesale,2024-Q3,2024-09
2024-09-20,Wealth Management Platform,Risk Management,Europe,Germany,Düsseldorf,594481,484472,Direct Sales,2024-Q3,2024-09
2024-09-20,Mobile Banking App,Payment Processing,Europe,United Kingdom,Glasgow,284203,301323,Retail,2024-Q3,2024-09
2024-09-20,Retirement Planning Service,Banking Solutions,North America,Mexico,León,446045,388789,Online,2024-Q3,2024-09
2024-09-20,Property Insurance Package,Insurance Products,Europe,United Kingdom,London,189803,141793,Retail,2024-Q3,2024-09
2024-09-20,Life Insurance Policy,Investment Services,Europe,United Kingdom,Manchester,194986,227006,Wholesale,2024-Q3,2024-09
2024-09-21,Wealth Management Platform,Risk Management,Europe,Germany,Munich,472167,584620,Direct Sales,2024-Q3,2024-09
2024-09-22,Wealth Management Platform,Payment Processing,Europe,France,Marseille,212828,255498,Wholesale,2024-Q3,2024-09
2024-09-22,Digital Wallet Solution,Payment Processing,Asia Pacific,Singapore,North,159270,190842,Wholesale,2024-Q3,2024-09
2024-09-22,Digital Wallet Solution,Payment Processing,Asia Pacific,Australia,Sunshine Coast,170499,187402,Partner,2024-Q3,2024-09
2024-09-22,Financial Planning Software,Payment Processing,North America,Canada,Ottawa,249295,229710,Retail,2024-Q3,2024-09
2024-09-22,Wealth Management Platform,Payment Processing,Asia Pacific,Singapore,East,119610,92677,Wholesale,2024-Q3,2024-09
2024-09-22,Mobile Banking App,Risk Management,Europe,France,Marseille,160575,168243,Online,2024-Q3,2024-09
2024-09-23,Fraud Detection System,Banking Solutions,Europe,United Kingdom,Manchester,309990,376377,Mobile App,2024-Q3,2024-09
2024-09-23,Wealth Management Platform,Payment Processing,Europe,Germany,Leipzig,259067,322338,Online,2024-Q3,2024-09
2024-09-23,Life Insurance Policy,Banking Solutions,Asia Pacific,Japan,Tokyo,205670,221222,Retail,2024-Q3,2024-09
2024-09-23,Fraud Detection System,Investment Services,Asia Pacific,Singapore,West,140589,140816,Wholesale,2024-Q3,2024-09
2024-09-23,Retirement Planning Service,Investment Services,Asia Pacific,Japan,Osaka,271324,278698,Online,2024-Q3,2024-09
2024-09-24,Wealth Management Platform,Risk Management,Europe,France,Strasbourg,243340,330321,Mobile App,2024-Q3,2024-09
2024-09-24,Compliance Management Software,Banking Solutions,North America,United States,San Antonio,248952,313484,Wholesale,2024-Q3,2024-09
2024-09-24,Trading Analytics Tool,Investment Services,North America,United States,Los Angeles,464996,379125,Retail,2024-Q3,2024-09
2024-09-25,Property Insurance Package,Banking Solutions,Asia Pacific,Japan,Tokyo,405787,380705,Direct Sales,2024-Q3,2024-09
2024-09-25,Digital Wallet Solution,Banking Solutions,North America,Mexico,Tijuana,256038,268971,Wholesale,2024-Q3,2024-09
2024-09-25,Trading Analytics Tool,Insurance Products,Europe,United Kingdom,Cardiff,188091,228799,Mobile App,2024-Q3,2024-09
2024-09-25,Digital Wallet Solution,Payment Processing,Asia Pacific,Australia,Perth,166955,205710,Retail,2024-Q3,2024-09
2024-09-25,Trading Analytics Tool,Insurance Products,North America,Canada,Winnipeg,146296,182762,Wholesale,2024-Q3,2024-09
2024-09-26,Investment Portfolio Management,Risk Management,Asia Pacific,Japan,Fukuoka,147152,203059,Wholesale,2024-Q3,2024-09
2024-09-26,Life Insurance Policy,Investment Services,Europe,Germany,Cologne,233696,285330,Direct Sales,2024-Q3,2024-09
2024-09-26,Wealth Management Platform,Banking Solutions,North America,United States,San Antonio,179218,199212,Mobile App,2024-Q3,2024-09
2024-09-26,Digital Banking Platform,Payment Processing,Europe,Germany,Frankfurt,286624,281367,Wholesale,2024-Q3,2024-09
2024-09-26,Investment Portfolio Management,Insurance Products,Asia Pacific,Australia,Melbourne,431412,534554,Direct Sales,2024-Q3,2024-09
2024-09-26,Auto Insurance Coverage,Insurance Products,Asia Pacific,Australia,Newcastle,473725,481085,Direct Sales,2024-Q3,2024-09
2024-09-26,Compliance Management Software,Investment Services,Asia Pacific,Japan,Kawasaki,319049,338629,Mobile App,2024-Q3,2024-09
2024-09-26,Payment Gateway Service,Payment Processing,Europe,United Kingdom,Edinburgh,493033,531512,Direct Sales,2024-Q3,2024-09
2024-09-27,Retirement Planning Service,Payment Processing,North America,United States,Houston,320163,446238,Direct Sales,2024-Q3,2024-09
2024-09-27,Trading Analytics Tool,Banking Solutions,Asia Pacific,Singapore,Central,356558,327543,Direct Sales,2024-Q3,2024-09
2024-09-27,Fraud Detection System,Banking Solutions,North America,United States,Dallas,311088,318793,Direct Sales,2024-Q3,2024-09
2024-09-27,Retirement Planning Service,Insurance Products,North America,Canada,Ottawa,271613,225269,Direct Sales,2024-Q3,2024-09
2024-09-27,Fraud Detection System,Investment Services,Asia Pacific,Japan,Osaka,183173,236033,Partner,2024-Q3,2024-09
2024-09-28,Fraud Detection System,Risk Management,Europe,France,Lille,237539,212177,Retail,2024-Q3,2024-09
2024-10-01,Life Insurance Policy,Insurance Products,North America,Mexico,Guadalajara,349970,473216,Retail,2024-Q4,2024-10
2024-10-01,Digital Wallet Solution,Payment Processing,Asia Pacific,Australia,Brisbane,135979,120797,Partner,2024-Q4,2024-10
2024-10-01,Wealth Management Platform,Investment Services,Europe,France,Strasbourg,249074,336466,Mobile App,2024-Q4,2024-10
2024-10-02,Fraud Detection System,Risk Management,Europe,Germany,Düsseldorf,271216,354507,Partner,2024-Q4,2024-10
2024-10-02,Investment Portfolio Management,Insurance Products,North America,United States,San Diego,421251,315079,Online,2024-Q4,2024-10
2024-10-02,Fraud Detection System,Payment Processing,North America,Mexico,Juárez,282226,313739,Partner,2024-Q4,2024-10
2024-10-03,Trading Analytics Tool,Banking Solutions,Asia Pacific,Singapore,West,455983,438961,Direct Sales,2024-Q4,2024-10
2024-10-03,Digital Wallet Solution,Banking Solutions,Europe,Germany,Leipzig,504870,502605,Retail,2024-Q4,2024-10
2024-10-03,Auto Insurance Coverage,Payment Processing,Europe,United Kingdom,Glasgow,303833,354154,Partner,2024-Q4,2024-10
2024-10-03,Life Insurance Policy,Banking Solutions,Europe,France,Lille,319535,276689,Partner,2024-Q4,2024-10
2024-10-03,Investment Portfolio Management,Risk Management,Europe,France,Marseille,231185,238711,Retail,2024-Q4,2024-10
2024-10-04,Credit Risk Assessment Tool,Payment Processing,Asia Pacific,Japan,Sapporo,182629,201747,Wholesale,2024-Q4,2024-10
2024-10-04,Payment Gateway Service,Banking Solutions,Europe,United Kingdom,Liverpool,143699,144745,Online,2024-Q4,2024-10
2024-10-04,Retirement Planning Service,Banking Solutions,Europe,France,Nice,409460,346669,Online,2024-Q4,2024-10
2024-10-05,Retirement Planning Service,Banking Solutions,Asia Pacific,Japan,Kawasaki,168661,118791,Mobile App,2024-Q4,2024-10
2024-10-05,Compliance Management Software,Payment Processing,North America,Mexico,Zapopan,336507,413850,Retail,2024-Q4,2024-10
2024-10-05,Wealth Management Platform,Banking Solutions,Europe,Germany,Frankfurt,180753,150514,Wholesale,2024-Q4,2024-10
2024-10-05,Payment Gateway Service,Banking Solutions,Asia Pacific,Japan,Kyoto,402800,284728,Partner,2024-Q4,2024-10
2024-10-06,Digital Banking Platform,Risk Management,Europe,France,Nice,316460,368233,Retail,2024-Q4,2024-10
2024-10-06,Investment Portfolio Management,Banking Solutions,Asia Pacific,Australia,Perth,273414,250073,Partner,2024-Q4,2024-10
2024-10-06,Fraud Detection System,Banking Solutions,North America,Canada,Vancouver,373037,474064,Mobile App,2024-Q4,2024-10
2024-10-07,Investment Portfolio Management,Banking Solutions,Asia Pacific,Australia,Adelaide,163072,153186,Online,2024-Q4,2024-10
2024-10-07,Financial Planning Software,Investment Services,Asia Pacific,Japan,Osaka,248545,216496,Mobile App,2024-Q4,2024-10
2024-10-07,Compliance Management Software,Banking Solutions,Asia Pacific,Japan,Osaka,272293,332265,Mobile App,2024-Q4,2024-10
2024-10-08,Digital Banking Platform,Risk Management,Asia Pacific,Japan,Kobe,291336,405525,Mobile App,2024-Q4,2024-10
2024-10-08,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Australia,Sydney,357299,294675,Retail,2024-Q4,2024-10
2024-10-08,Credit Risk Assessment Tool,Insurance Products,Europe,Germany,Munich,133920,112792,Wholesale,2024-Q4,2024-10
2024-10-09,Credit Risk Assessment Tool,Payment Processing,Asia Pacific,Singapore,Central,265711,210223,Online,2024-Q4,2024-10
2024-10-09,Digital Banking Platform,Risk Management,North America,United States,Houston,201333,233777,Wholesale,2024-Q4,2024-10
2024-10-09,Life Insurance Policy,Insurance Products,Europe,United Kingdom,London,367840,325850,Retail,2024-Q4,2024-10
2024-10-09,Wealth Management Platform,Payment Processing,North America,Mexico,Nezahualcóyotl,275478,375108,Direct Sales,2024-Q4,2024-10
2024-10-10,Payment Gateway Service,Payment Processing,North America,United States,Chicago,230839,231679,Partner,2024-Q4,2024-10
2024-10-10,Digital Wallet Solution,Payment Processing,Asia Pacific,Japan,Kyoto,364100,398217,Partner,2024-Q4,2024-10
2024-10-10,Retirement Planning Service,Insurance Products,Europe,Germany,Frankfurt,178132,233438,Wholesale,2024-Q4,2024-10
2024-10-10,Auto Insurance Coverage,Banking Solutions,Asia Pacific,Australia,Adelaide,147438,156869,Retail,2024-Q4,2024-10
2024-10-10,Auto Insurance Coverage,Payment Processing,Asia Pacific,Australia,Perth,154515,177811,Wholesale,2024-Q4,2024-10
2024-10-10,Digital Wallet Solution,Payment Processing,Asia Pacific,Japan,Fukuoka,298326,283850,Wholesale,2024-Q4,2024-10
2024-10-11,Wealth Management Platform,Banking Solutions,North America,United States,New York,316195,331007,Direct Sales,2024-Q4,2024-10
2024-10-11,Life Insurance Policy,Payment Processing,Asia Pacific,Australia,Wollongong,189145,224346,Mobile App,2024-Q4,2024-10
2024-10-11,Digital Banking Platform,Investment Services,North America,Mexico,León,360918,397251,Partner,2024-Q4,2024-10
2024-10-11,Mobile Banking App,Payment Processing,Asia Pacific,Singapore,Northeast,142371,100249,Mobile App,2024-Q4,2024-10
2024-10-11,Fraud Detection System,Banking Solutions,North America,Canada,Mississauga,214690,298992,Retail,2024-Q4,2024-10
2024-10-11,Property Insurance Package,Insurance Products,North America,United States,Houston,301704,415711,Mobile App,2024-Q4,2024-10
2024-10-12,Property Insurance Package,Banking Solutions,Asia Pacific,Australia,Wollongong,453690,415527,Direct Sales,2024-Q4,2024-10
2024-10-12,Fraud Detection System,Banking Solutions,North America,Canada,Winnipeg,514259,705063,Retail,2024-Q4,2024-10
2024-10-13,Retirement Planning Service,Insurance Products,Europe,France,Marseille,312026,235315,Retail,2024-Q4,2024-10
2024-10-13,Compliance Management Software,Banking Solutions,Asia Pacific,Australia,Canberra,278439,380868,Partner,2024-Q4,2024-10
2024-10-13,Wealth Management Platform,Risk Management,Europe,United Kingdom,Liverpool,342411,334773,Retail,2024-Q4,2024-10
2024-10-13,Investment Portfolio Management,Insurance Products,Europe,France,Bordeaux,371223,452363,Online,2024-Q4,2024-10
